IC1,IC2,IC3,IC4,IC5,quality,sulphates
-0.003993038461701109,-0.0021933809994364463,-0.007476964609752467,-0.03800960516419217,0.02168089423582572,6,0.59
-0.0002624250673397406,-0.01715461741316003,-0.010184049681678783,-0.008252007781566605,-0.009106913647154522,6,0.61
-0.003993038461701109,-0.0021933809994364463,-0.007476964609752467,-0.03800960516419217,0.02168089423582572,6,0.59
-0.0014626581461283728,-0.019162674662623454,-0.00861929673753881,-0.0371301170783596,-0.0156461448556538,5,0.51
0.01575130736168758,-0.034496671868209046,-0.0012260021202850514,-0.03359507130745326,0.00871958743486597,5,0.48
-0.0014626581461283728,-0.019162674662623454,-0.00861929673753881,-0.0371301170783596,-0.0156461448556538,5,0.51
0.001319006266701098,0.0016493174576056053,-0.017425802651224436,-0.0338475777497451,-0.01337575600674686,5,1.31
0.029229245253027076,-0.009833500096440358,-0.013300500096198205,-0.04096177605626292,-0.00801128558849878,5,0.79
0.0037725705159240746,-0.011535701371747302,-0.012922336706263126,-0.027945550993557385,0.00258827494734653,5,0.93
-0.0018338392367913334,-0.04118335809577234,-0.01618756622783398,-0.02647107964394667,-0.0721867649447174,5,0.66
-0.035694791375263824,0.027515058381894417,-0.005930037255253892,-0.01012734431498804,0.010756398016765794,6,0.67
0.0037725705159240746,-0.011535701371747302,-0.012922336706263126,-0.027945550993557385,0.00258827494734653,5,0.93
-0.017440539872586334,-0.013644538087804577,-0.013089655778790937,0.0028868045296340512,-0.025114229486195655,6,0.63
-0.0018829826177639095,-0.012216669487902334,-0.012404847761994934,-0.01216555153232837,0.003934511959499581,6,0.61
0.01164567140753992,-0.036507041103865004,-0.019351069476802082,-0.04961373921902282,-0.042807301698001815,5,0.57
-0.005772946195143588,-0.008838109294280262,-0.011958488044416082,0.011746584193165911,-0.01909575555264488,6,0.6
0.01369853967505691,-0.03266680784181852,0.00952413237355253,-0.03599484051155104,0.03451210708801793,5,0.52
0.002841546882747659,-0.0011762833086188381,-0.025111216555459497,-0.03304337507113697,-0.04895236527534784,5,0.48
0.005255712949733284,-0.03016669549250402,-0.016182550667709437,0.012118105388252145,0.017687338173691232,5,0.49
0.007112952866431526,-0.030608303621617382,-0.013694855098553175,0.011721651451529976,0.0180185335237873,5,0.48
0.006835471063470444,-0.032050461477016796,-0.012885444051482278,0.0006954474051377884,0.01705107427364902,7,0.92
-0.0020482660418479027,0.01760112170924074,-0.020292731541869474,-0.03611638632059493,-0.0731296316770965,5,0.66
0.05861908099800898,-0.02334672100167017,-0.016309637766523902,0.048906449475154545,-0.07643770360361235,5,0.63
0.003964371902342401,-0.001686556567704931,-0.0022996796617843563,-0.014658956278407739,0.02141876854622283,6,0.55
-0.006163114538638024,-0.0030419792061414943,-0.014380708562223198,-0.02405467082511588,-0.01253063762795762,5,0.82
0.012520137708418014,-0.008311010773476008,-0.005546955761871867,-0.03748867786091569,0.010331046477537874,5,0.64
-0.006163114538638024,-0.0030419792061414943,-0.014380708562223198,-0.02405467082511588,-0.01253063762795762,5,0.82
0.06524475613126708,0.028062706224819132,-0.02301196934110607,0.08112265697337881,-0.03057808993529831,6,0.79
0.03002713194606806,-0.0351518000003422,-0.008196536198797812,-0.035820167286570156,0.025831004209107167,5,0.58
0.06524475613126708,0.028062706224819132,-0.02301196934110607,0.08112265697337881,-0.03057808993529831,6,0.79
-0.004445892321642208,0.022696117410375236,-0.025910127302500995,-0.03617428434220436,-0.07897415435302849,5,0.62
0.03890515944111532,-0.0020919008378222324,-0.016517759275861927,-0.027073496980272775,-0.03970340448139177,5,0.52
0.022689830799378967,-0.007944621558733432,0.000867709008389599,-0.011135723643646579,0.01847138359065196,6,0.58
0.017233870836316435,-0.02442472656921121,-0.002751945876057259,-0.006017052386236716,0.0290107808731759,6,0.53
-0.02293371622535401,0.05022632137274065,0.019205523278018704,-0.02078415912916371,0.00296451539915256,4,2.0
0.009871997703549101,0.013080721943595571,-0.02094392564124386,-0.017147353707607726,-0.044666263895516645,5,0.54
0.009871997703549101,0.013080721943595571,-0.02094392564124386,-0.017147353707607726,-0.044666263895516645,5,0.54
0.02498545734717559,0.0005250177746810934,0.05789499203748064,-0.010424028879375337,-0.07257253789876017,5,0.71
0.024737025973567212,0.0037580004416947676,0.057859668500698146,-0.01026717326973575,-0.07241011743174124,5,0.72
0.02498545734717559,0.0005250177746810934,0.05789499203748064,-0.010424028879375337,-0.07257253789876017,5,0.71
0.014746999714820842,-0.0031491129691033964,0.0025475978312890007,-0.032886510046076775,0.0351765042703239,5,0.5
0.019585615722455034,-0.007702367323397139,-0.013225790985287957,-0.04083439141964229,-0.030303488719534914,6,0.57
0.00859074363265041,-0.019467086933290488,-0.00445255980276141,-0.02426280092239385,0.02695387153455138,5,0.56
0.004835512857488882,-0.009819610784010733,-0.018787646628923793,-0.0339440483320583,0.03220782710436975,4,1.08
0.004234579610665733,0.013217269392290742,-0.013536995676735067,-0.011589840896407357,0.02309212379344371,6,0.56
0.01557970743676464,0.029159178550512817,0.103931425056112,-0.03480860385947871,-0.04262032480891058,5,0.49
0.017353234930075925,0.025625649264584344,0.10176195383479789,-0.03551329982641112,-0.04384092125909334,5,0.49
0.0044993091334561705,-0.02448307655611375,-0.022856934160205948,-0.03390327888213199,-0.051260025187290545,5,0.62
0.024569411122924007,-0.01538004249099656,-0.014174090447421211,-0.01956229193802207,-0.055235396742614226,5,0.52
0.008079417187228691,0.009020444123952023,-0.013058221794090597,-0.04129039149163152,0.020302130382048984,4,0.48
0.025728756507475286,-0.017257564543745954,-0.006503288651585834,-0.008560176129466726,-0.0007211136097195351,6,0.55
0.0014268927693370636,-0.02389507868326376,-0.0063371531701201765,-0.03541142007060064,0.040402473883804794,4,0.33
0.00021151705729237965,-0.021261798888394703,-0.003819466390648632,-0.03287944370491807,0.030571600116924898,6,0.61
0.016816208992861698,0.03154671688967642,-0.014098107121581799,0.026565912822324324,0.007371038052442248,6,0.57
0.016575594927563116,0.012560498449799116,-0.01707193203575287,-0.03007358932895126,0.011103988237230496,5,0.78
0.01361820969427233,-0.02614865352317528,-0.005885302509666771,-0.0299302451861399,0.011172469474371595,5,0.47
0.015393609467112348,-0.025224214439206954,-0.003349952318277456,-0.0026655915055059662,-6.587279525191301e-05,6,0.61
0.01970253675373496,-0.021852090899812007,0.008204646896163802,-0.026547834917769374,0.028792382602652395,5,0.56
-0.011423566039339462,-0.016815579089606902,-0.0009406592346749149,-0.023944063568587245,0.004387896506017658,5,0.59
-0.011423566039339462,-0.016815579089606902,-0.0009406592346749149,-0.023944063568587245,0.004387896506017658,5,0.59
-0.016462474910453623,0.0036529700436836315,-0.019021339003179184,-0.033780370660894225,-0.055780880742919044,5,1.02
0.013098934491408379,0.0024043116073981336,0.006375580383208963,-0.03400104419178427,0.01758635941745414,5,0.52
0.020648407767590832,-0.024182734489180083,-0.012990369599537269,-0.039994554597779994,-0.01549060102185827,5,0.58
0.023224393594423912,-0.03432043324534085,-0.010407583760375106,-0.04084074653664836,-0.015655364947453405,6,0.58
-0.016118793258293396,0.02468966905297055,-0.015849726934650723,-0.019163725341305785,-0.026631982743379502,5,0.53
0.009468459122349908,-0.01354427885444584,-0.009435211914972813,-0.03936143964885228,-0.014070467551719265,5,0.55
0.0046831562796096965,-0.041206051694714044,-0.023756707499657505,-0.03975371557008573,-0.10373920297265422,5,0.55
-0.0013922426244223811,-0.01452956815390027,-0.0003649847472499048,-0.037072848658766575,-0.07617624860814953,5,0.62
0.02655491195661284,0.01764300693752072,-0.007660622391400914,-0.02341417366060391,0.01251766002697248,6,0.62
0.00964193447612289,-0.02347498465173239,-0.0015891688444740065,-0.022486241186903753,0.017028160694173365,5,0.55
0.00964193447612289,-0.02347498465173239,-0.0015891688444740065,-0.022486241186903753,0.017028160694173365,5,0.55
0.016073146189012486,-0.007097719590047194,-0.0014606564890021594,-0.01179625198205855,-0.00712930131007183,5,0.59
-0.055791130337240105,0.0016983265103846163,-0.015493079442448024,0.00594507217216317,0.012474803624933892,6,0.97
0.028126786683751754,-0.008945433195034234,-0.007855829869655592,0.019969940337468108,0.0064454027396615935,4,0.43
-0.023261100392299516,-0.009587276388642787,-0.025368971438296903,0.0027524653058638355,0.013580161908145066,7,0.82
0.014533019287555302,-0.0005030837397905679,-0.012709893579675502,-0.037082553415885434,0.02082099410117523,6,0.56
-0.0722730132895283,-0.009924102079935635,-0.007709229535278201,0.028658147978939057,-0.0009047865906196663,7,0.77
-0.0722730132895283,-0.009924102079935635,-0.007709229535278201,0.028658147978939057,-0.0009047865906196663,7,0.77
0.004769439030775942,-0.012162661977966324,0.00080800737701869,-0.03529153190804155,-0.04271578243695309,5,0.67
-0.012992690985551046,-0.025598496036460992,-0.0188782287828245,0.05782444104241062,-0.004179990412683793,6,0.86
0.005725557497213115,-0.02808467719284742,0.004942518636985747,-0.016647398437629704,-0.020925573618296417,6,0.56
-0.0031851098927894355,0.03829832565319774,-0.007556661305241375,-0.008604763739709484,-0.0027280333758109504,5,0.43
0.006730562217158427,-0.01829435179932367,0.0004142298317848705,-0.02001576721364683,0.004980212211055267,6,0.71
0.027083173972744793,-0.0042789371652981285,0.061234585921164736,-0.010370023894444259,-0.06685498679135095,5,0.76
-0.004028336700829165,-0.009247000288028138,-0.015607726157306922,0.014679959165150335,-0.013314898000608111,5,0.57
-0.0022107276091377047,-0.012948010789552097,-0.0022575083275977468,-0.03670265149534093,0.011609530913418112,5,0.55
0.010532929217844164,-0.018554163300570154,-0.010356741932662963,-0.024220823799502963,0.0024362745356336793,5,0.54
0.0006871719643855899,0.027200003709521577,-0.008243386086518378,-0.028515901492111993,0.006817713215653151,6,0.59
0.010002343956970534,-0.008514639223182378,-0.010642556367382674,-0.03455564525393555,-0.01885990332363091,5,0.57
0.02096880885011146,-0.022393174684782635,-0.01228971381496172,-0.029260849149932846,0.037765362950526155,5,0.6
-0.006320391837264406,-0.017933098555472947,-0.009244673008063163,-0.010252548401898218,0.013294276052550926,6,0.6
0.007469410877457033,0.04048403781658618,0.0016743122539918877,0.0005193785928960014,-0.0011759295509365447,6,0.58
-0.017678801466657228,0.030237795415294744,-0.014599882455822293,-0.02317484964700244,-0.019091116034214727,6,1.61
0.05991173630873845,-0.016904676546898253,-0.02941225553047268,0.025822737383103617,-0.07468806637917706,7,0.62
0.002593973070993962,-0.012449627886076967,-0.014941537187023776,-0.017241575553708637,-0.0035798158730269885,6,0.52
-0.0068923106421625475,0.003991499796457173,0.006847654022757194,-0.0221974101823564,-0.00333127324982748,6,0.7
-0.003147625956852062,-0.025902934305206828,0.0002718928529480205,-0.039656628037818484,0.011803298995386874,6,0.55
0.011001780599578076,-0.0012577596244546197,-0.005800990367578809,-0.04196115051261785,0.02151839535073393,6,0.58
-0.013527731101893623,-0.041122272961098126,-0.020344563228477157,-0.032596036580006,-0.0245787411034585,5,1.09
-0.05854984356068058,-0.01919011070728029,-0.017283228249563316,0.027391377447557062,5.219831826478935e-05,6,0.71
0.004395956592304731,0.020470701401825234,-0.02161051721007611,-0.024743314427233,-0.049954579849231434,6,0.49
-0.11768195106361934,0.0015823805983649585,-0.015420256341011872,-0.0037516596073292954,0.014224554304524718,7,0.84
-0.11768195106361934,0.0015823805983649585,-0.015420256341011872,-0.0037516596073292954,0.014224554304524718,7,0.84
0.01563540847258528,-0.025165110661941246,-0.005493461571017481,-0.01796322024132732,0.02003767696865165,6,0.96
0.0148753880743174,-3.4273396910998455e-05,-0.009127070429542432,-0.030446404718354227,0.004953024675542226,5,0.52
0.01563540847258528,-0.025165110661941246,-0.005493461571017481,-0.01796322024132732,0.02003767696865165,6,0.96
-0.045909137721909805,0.01218606565876471,-0.02368715375900095,-5.71359911051908e-07,0.008223887780789587,6,0.78
0.016114547627099934,0.00698637689762623,-0.010014934707969119,-0.017631880194188345,0.020790484578789927,6,0.7
-0.04335407787276073,-0.025460504631199993,0.00911335321421552,0.013345211929832594,0.008899745141112492,5,0.53
0.007941698955328574,-0.042928706750312164,-0.01724578686013755,-0.034710865623114734,-0.04717792210289022,5,0.59
0.0029567715672519186,-0.026856677432596558,0.008017879735921605,-0.040667294825221564,-0.07051580624471447,5,0.57
-0.022861831454773558,-0.021111881302987946,-0.001759135343331674,-0.02658443812034302,0.032204899108225216,5,0.62
0.023543474366594562,-0.017825426183598655,-0.0038190011006655426,-0.04206144615086943,-0.002099952552646332,5,0.67
0.005611645210594569,-0.025345411929758525,-0.012665290456955944,-0.0312248149028403,0.0005007085520940951,5,1.26
-0.027886716716899886,0.0019929889680453854,-0.0005904164159939084,0.009994865793934625,0.008593485170118223,7,0.8
-0.0006998247097319485,0.011831993012669916,-0.013573817559640496,-0.03084833242582296,0.01424466878619423,5,0.65
0.01787686958346521,-0.021689205103055435,-0.00942940381428431,-0.03677777406521453,-0.017467537937835897,4,0.6
0.002989323815801276,-0.01369980567374404,-0.015537271728147223,-0.013327148719064666,0.008876696711360703,5,0.57
-0.0017998314394892215,0.028136615919790893,-0.011318688410334883,-0.029939363752084253,0.01633233871570857,5,0.67
-0.0660127175363927,-0.024126131442427777,-0.01225207852434958,0.028760058659760036,-0.0054119998855422825,5,0.87
-0.000254542165615268,0.029696798395797495,0.018950005550275466,-0.0167454556136678,0.0034349160834047164,4,0.72
0.019724877474454283,-0.004379879968868114,0.018367476696584083,0.061426777488184106,-0.009524878698578517,8,0.86
0.021626297820931943,-0.026163669879826577,0.019207610984992646,-0.03274146225186628,0.023219248252362813,6,0.91
-0.04996820040129542,-0.03144416353598903,0.029396524505964045,0.00439239955289596,0.008951580581654447,6,0.97
0.008140649011336749,0.030237523352577372,0.03230349949879346,0.006254956965597931,-0.0019882527242488946,6,0.67
0.008140649011336749,0.030237523352577372,0.03230349949879346,0.006254956965597931,-0.0019882527242488946,6,0.67
0.021626297820931943,-0.026163669879826577,0.019207610984992646,-0.03274146225186628,0.023219248252362813,6,0.91
-0.04996820040129542,-0.03144416353598903,0.029396524505964045,0.00439239955289596,0.008951580581654447,6,0.97
-0.014394728200677397,-0.03460354021460716,0.07967318054789874,0.06658564440063423,0.0049627687842752136,8,0.82
-0.002486680294820121,-0.028644423513689253,0.06697778352953122,0.002650034851778305,-0.006799332138521348,7,0.77
-0.05353037437064526,-0.020745921625696516,0.02422861450194288,-0.0160650909143574,0.023104174919215476,6,0.82
0.010904997762406046,-0.02687801064813761,0.029430285926516583,-0.014112859791221746,0.03436983918738171,7,1.08
-0.002486680294820121,-0.028644423513689253,0.06697778352953122,0.002650034851778305,-0.006799332138521348,7,0.77
-0.03174077070770462,0.0500615734945379,0.01634585931250176,-0.009115328357345198,-0.0038550649214098643,5,0.71
-0.03174077070770462,0.0500615734945379,0.01634585931250176,-0.009115328357345198,-0.0038550649214098643,5,0.71
-0.06609958541482562,0.04056829553024072,-0.019123193116352903,0.013762537604983088,0.0014997596029291402,6,0.76
0.010310713823289819,0.04342164190984576,0.013467363442393663,-0.004190517335102251,0.013020144041567767,6,0.7
-0.006853517336970635,0.015284758823613244,-0.0020799517245161476,0.00647428563304568,-2.5799419977854537e-05,7,0.86
-0.06290009685577223,0.04600627286148051,0.007963377592510982,-0.02069191664286752,-0.03216465714690997,5,0.95
-0.006853517336970635,0.015284758823613244,-0.0020799517245161476,0.00647428563304568,-2.5799419977854537e-05,7,0.86
-0.0359345738852611,0.010872245714535907,-0.0003901833641625554,0.005104320204450225,-0.002191921932944742,6,0.64
0.02382126537040206,-0.027822911633113515,0.004813881175631463,-0.013679874222524223,0.026311225413118387,6,0.6
-0.08713103688474938,0.009177455237074523,0.006164022918266014,-0.004585022410476199,-0.007809106979967076,6,0.81
-0.04401480431425905,-0.025828461193584014,-0.0013988159076170712,-0.014890525738445869,0.01082221237916138,5,0.64
-0.042972435940559224,0.031852867196228575,-0.004273338709938329,-0.005181315460582349,-0.013970269832779967,5,0.52
0.017221802201185993,-0.0204216519981994,-0.004703222550331534,-0.026894480263590183,0.01887864975104265,5,0.73
0.017474603759304756,-0.03298638311000625,0.000802044572204109,-0.024979304037892083,0.011896299925891392,5,0.8
0.01376219507363213,0.015063605460137382,0.0033880624508161343,0.0047340164897907155,0.007551170320189014,6,0.59
-0.048828735363262196,-0.010794946416390621,-0.02452392768656356,0.0041898487647254404,0.020051506576377855,6,0.64
-0.001159927548642338,-0.005502948791348866,0.005514930683097503,-0.010229043034453688,0.01989467447931846,5,0.72
-0.005915564631347894,-0.029140636295382265,-0.013401446151014514,-0.0389409817892572,-0.045146775921533176,5,0.52
0.009059386429402308,-0.03409000836922152,-0.004798258001915616,-0.033722445271163755,-0.01022614626218126,5,0.52
-0.03643344082127527,-0.017266323275054552,-0.00028408475439419727,-0.014909740658111093,0.02802919689095961,6,0.62
-0.036228621553363746,-0.02007964073304538,-9.361081424040778e-05,-0.014897861636134196,0.029003855840725772,6,0.63
0.0030739047392136553,-0.025196461872091618,-0.01723237758479118,-0.03727238384281098,-0.059155715738142246,6,0.54
-0.014775553409256209,-0.008213862427339323,-0.00029093570732613774,-0.027856283277615357,-0.04817697298275449,6,0.63
-0.010087976134115075,0.015343201458678603,0.0009002985832777485,-0.034015469883027734,-0.07424446242770251,5,0.53
0.015962599970661948,0.02480332257128549,-0.0012304939612667724,0.01038452154750806,-0.019309147910276665,5,0.68
-0.01981361926581829,0.013715667881297421,0.006750228518647388,0.03371891312672526,-0.019799032833044888,7,0.71
-0.024146773149342424,0.04184950308940996,0.0029228148132373396,0.004316592836993676,-0.015230636341545898,6,0.64
-0.019833800281904967,0.016928447025254124,0.014507545518444728,-0.018221679355596036,-0.02932584366858438,5,0.62
-0.01820684408640405,-0.031029640412396628,0.19106059401229428,-0.026034911504896643,0.009423265599740212,6,0.69
-0.01820684408640405,-0.031029640412396628,0.19106059401229428,-0.026034911504896643,0.009423265599740212,6,0.69
-0.046691637382859745,-0.020535063253670455,0.01824473796125912,0.043055756183793446,0.008858912320765171,7,0.74
-0.022979918771619843,-0.028257345318916535,0.040411153337600994,0.03770240517368732,0.012469270483754017,5,0.83
-0.0868484956103497,-0.01594291584648002,-0.004523702158699627,0.0022496639341662954,0.011784361714131823,6,0.67
0.00020170037107827095,0.0030387494907124783,-0.011455489721575582,0.014892027808901453,-0.002831203166030204,5,0.52
0.012257487914481044,0.006607747670558452,-0.002600622272641608,0.03244369187621575,0.0006372477680823222,7,0.74
-0.048770117575752905,-0.019302772422333282,0.008536771854809382,0.06183701406986013,-0.005012741925037567,7,0.84
0.00041712456706462925,-0.021802849967819983,-0.019025768960971846,0.057634913888956966,0.0013535856911852662,6,0.7
0.00497103795819613,0.04237613549942334,0.007444373298477207,-0.0035155944525042167,0.006342126425184129,5,0.64
-0.0733341469996583,0.0019220129514296968,-0.010310152037937802,0.002087292195661866,0.011028651939859208,7,1.36
-0.04607859205136089,-0.014909710099668917,-0.016255206321788774,-0.004502912500707485,0.023310466461931047,6,0.75
-0.04607859205136089,-0.014909710099668917,-0.016255206321788774,-0.004502912500707485,0.023310466461931047,6,0.75
-0.056662270086008666,-0.023911060559177164,-0.006374533772972739,0.020699749075722047,-0.0065462396132537504,6,0.78
-0.0822756667515387,-0.016056367139177807,-0.0032638555999208617,0.06496110806253232,-0.002207531680195402,6,0.93
-0.02315340771703005,-0.0005184142003225257,0.004533806228460087,-0.006364242752449004,0.000569754102477131,6,0.92
-0.01720661913941466,-0.006450510815869642,0.005958073260876908,-0.02280567113506544,0.024567593384117827,6,0.83
0.005945100170880481,-0.01607298701502416,0.005655323890899231,-0.03113044097375912,0.03231605842496351,5,0.73
-0.07202974634408413,0.01357730593160699,0.026892126820060445,0.08662752943339812,-0.057276636387241474,5,0.77
0.0386216722520853,0.03920783777239224,-0.041771717983636256,0.020010615968823822,-0.11381419186760369,6,0.59
0.0372900590012465,0.0064126955589544786,-0.004921640193428256,0.0571261302676255,0.00016973717256485096,6,0.61
-0.0534705672136024,0.04839035923168389,0.0017652554995169793,0.030569055614962225,-0.004154448426969446,5,0.88
-0.02968212501452041,-0.004927440393946017,0.0025161311929979254,0.04350274925176398,-0.0008022081369707147,7,0.75
-0.058665222735566,-0.006645540039214866,0.00790069125444751,0.01550789369581345,0.012233033425813203,7,0.85
-0.07348931152532187,-0.011099520114453079,-0.005820188092540679,9.242499896044629e-05,-0.005157690173225316,6,0.68
