RP1,RP2,RP3,RP4,RP5,quality,chlorides
12.67310066995607,60.65211462902362,-35.40821970681719,-10.870899455363471,-13.765716347504961,6,0.079
9.899648275810883,11.727724280523551,-9.445012470137602,4.546563185694956,1.7156202839570234,5,0.09
9.804979936561597,11.469972681675522,-10.28997030390463,4.524725733224287,2.4651917215473422,4,0.072
14.538039713693173,16.42965573424733,-17.091429636572908,5.190003872376311,3.319001314504868,6,0.076
28.621874377491967,77.45257487210637,-56.65763887845352,-10.00432449196313,-11.235006792137124,5,0.07
27.861745700337796,77.96910363752094,-56.23512719378925,-10.49625138545816,-11.851139242775432,5,0.07
10.53287547046111,71.2470366798603,-36.25938500099638,-15.500763981293119,-18.988859976201482,5,0.1
12.30741970773962,72.91601150389636,-40.10836410945896,-14.93795535461912,-17.91532833800675,5,0.085
13.848429500936005,25.42032491559024,-20.604296977442136,1.5042609568643683,-0.651097216056665,4,0.072
10.445412531330636,29.279430845926964,-19.381446549090473,-0.7890059345479141,-3.661982495344935,6,0.089
8.82476208378041,3.4210366851418645,-4.222348886584402,6.8964971850464,3.281434452505814,4,0.0579999999999999
9.496772360756113,10.796778204932323,-8.740361123402327,4.783910073499154,1.378085844859484,6,0.073
17.71802315919915,21.836448787859357,-23.664873228220035,5.076500383925681,4.29139830587794,6,0.068
13.99795302003779,30.255435459521685,-23.900960932861256,0.029232242521390894,-1.4616827588032741,5,0.085
8.883263722870973,24.094697742352352,-14.724371268062539,0.06606227011963428,-3.511662706077731,5,0.08
9.610844332584954,25.720798665790763,-16.321481440968647,0.07179545513684982,-3.3788707417282753,6,0.087
9.987154423570841,11.16329235106315,-10.229475004241685,4.906297551148771,1.862961015887134,5,0.068
12.019899384779219,28.541539759158173,-17.722247827259736,-0.09610409096892658,-3.5176411451179606,5,0.067
12.019899384779219,28.541539759158173,-17.722247827259736,-0.09610409096892658,-3.5176411451179606,5,0.067
16.04710566715938,78.70003217451304,-44.320999163406434,-15.769468782846277,-18.062794393551076,5,0.27
14.355330492589973,25.135525524976632,-20.729944139870184,1.8726955254058708,-0.3754331842169947,5,0.076
9.43731328092169,46.74907405147648,-25.863349672201164,-7.51278824037802,-10.955098867211472,5,0.077
7.939922988123671,45.59517352946962,-23.78572210942437,-7.753868147975879,-11.548366651043843,6,0.079
18.634144636674787,56.70418336068593,-37.64622251925112,-7.00038546964457,-9.016109478370023,5,0.111
11.61910354613848,47.120162224822394,-27.621810585961764,-6.874975060451719,-9.964955975669792,5,0.0819999999999999
9.855626944722875,109.28947096475608,-51.7683946255099,-28.468779741654416,-33.153955297649226,5,0.084
15.085760942278656,92.77065438015413,-49.62203084221669,-20.747170849970217,-24.22415499320188,5,0.077
15.127185209440466,28.802962462909825,-25.232004272103794,1.044931927280465,-0.3604827911826889,6,0.074
9.62324511330371,18.2385795677858,-12.428603403649118,2.357060099923858,-0.9230379349176929,5,0.071
9.62324511330371,18.2385795677858,-12.428603403649118,2.357060099923858,-0.9230379349176929,5,0.071
12.958638463680355,36.361933363636666,-24.508193134948744,-2.2948217264797703,-4.889772500512153,5,0.074
14.714271271346721,16.31705278629315,-13.026509080542473,5.425500626357281,2.30083615918772,6,0.067
11.64175469604035,17.91978362809666,-15.271200084176193,3.710063721509526,1.434320410669553,4,0.061
11.014311327054003,15.14536993940354,-11.104569114687331,4.272865244989855,1.1389863130227882,7,0.0559999999999999
11.931722659351054,22.645248220848476,-18.00188469730976,1.5278873034486269,-0.7079164561984324,6,0.089
14.729601214440398,18.332249768674913,-12.034658105055092,5.110078148286621,0.7938335090956237,7,0.095
14.729601214440398,18.332249768674913,-12.034658105055092,5.110078148286621,0.7938335090956237,7,0.095
13.987894321789964,67.95201259153731,-38.37864210466925,-12.786999304868122,-15.841904298965325,5,0.1
9.493778614668644,12.312508411978664,-8.217996586995078,5.18797003899742,1.7577287050686823,6,0.039
11.125757559755957,44.357529375816505,-24.548998764867708,-5.773022727521452,-9.470576732459712,6,0.083
20.341726658973858,38.92861699040195,-32.288214334576246,-0.14340238317500553,-1.2231084322138726,5,0.06
11.2326366678004,27.4205410724937,-17.748664914675462,-0.059183545512805136,-2.9607683299349357,6,0.092
20.218979870289782,83.2296125967631,-51.955705128522304,-15.210252975649004,-17.35051367011799,5,0.06
12.602587245114082,33.107568876196375,-20.91514874743026,-0.9836892007673708,-3.8519084128966847,5,0.1009999999999999
11.924205639883773,27.098499360190576,-17.876237396857725,0.10966859371963356,-3.038833047319063,5,0.072
10.223844943950393,30.148147950014707,-18.647844321245415,-1.3671203999355983,-4.651697023571893,5,0.076
17.72779744555745,35.17652202536484,-28.732713729481443,-0.1727667732955398,-1.5988328149856024,6,0.0819999999999999
12.625946974036161,50.36026967872458,-29.83069944652339,-7.501040036058102,-10.146828996219856,5,0.1009999999999999
7.735293579270732,4.625523407974717,-5.838906782655469,6.155162597257402,3.1625635699076686,5,0.057
10.655818792542375,18.11224522443912,-12.34216777493396,2.961215694659561,-0.3407143260612009,6,0.083
20.869524904123743,36.43952141827039,-32.71399480275176,1.0751601629357375,0.38714678462468344,6,0.073
18.955199714130323,53.09512520598475,-37.060216534696465,-5.9323641708829316,-6.182932381609898,6,0.337
10.344550681520916,76.43586779553202,-42.66797194382889,-16.303230728671036,-18.69406749871277,7,0.054
11.370355800854487,33.576005356619795,-20.891058292465605,-1.8245242576484042,-5.159429883908061,6,0.078
15.924880431494215,37.6194692262722,-26.665723867880747,-1.4686565243570704,-4.052119114903879,6,0.09
10.236096830943167,25.579510800879614,-14.816546841164012,-0.12375889210205804,-3.7155862340823695,6,0.065
12.625784408718916,23.28945219165553,-18.354592664150093,1.7083365261945158,-0.6760727257275332,6,0.0969999999999999
7.473122620564071,47.9411136173586,-21.701972966980634,-8.81889856992966,-12.676649117658236,5,0.263
12.064962899084435,16.61585853918114,-9.410546463029066,4.594300048551391,0.1914491790634374,6,0.093
17.937694095705776,75.39355352141739,-46.03089539112029,-13.61459575994657,-15.297415613932237,6,0.102
16.909500058539237,15.598723662777601,-10.231359423759063,6.818077403242107,1.9487859715820424,7,0.075
16.909500058539237,15.598723662777601,-10.231359423759063,6.818077403242107,1.9487859715820424,7,0.075
8.597356524121851,14.553104730292006,-10.799280883001204,3.4096612516643017,0.3096086718119637,6,0.084
13.13368206957168,32.95832938856721,-23.241118991162992,-1.2651395971952137,-3.5781726761493227,5,0.075
8.597356524121851,14.553104730292006,-10.799280883001204,3.4096612516643017,0.3096086718119637,6,0.084
15.673615731402453,22.724322112879445,-17.729257881657944,3.6617577075529395,0.8399386894593763,6,0.063
13.435310997057208,19.061241089307423,-18.03997951660058,3.7866605272635985,1.9420042050921258,6,0.074
12.345701558392037,13.699259737765047,-8.905512011734984,5.567679752328985,1.0102377486856575,5,0.09
7.8459393463788425,65.60456215475895,-30.750844628954145,-14.686484756883146,-18.893215312700143,5,0.092
13.488609507493699,87.78431879937591,-45.6863766411546,-19.692071481336697,-23.669883066157606,5,0.073
10.378469808021444,7.387648729236552,-6.429223722362569,6.347952154599465,2.511485447943513,5,0.075
10.596016005957212,38.662312446761774,-23.645804660294463,-4.29507455535631,-7.199676382318703,5,0.075
8.63436736294777,32.20587982356358,-18.234309130535188,-3.2700046590126575,-5.713642066762423,5,0.611
15.232461343088541,19.39798021511419,-16.653701025703462,4.742557647750704,1.8235083134128725,7,0.085
14.602220980020606,27.58909991047141,-22.024920245444104,1.1719726105795776,-0.8686166840378857,5,0.077
10.509603912608581,47.81337040227677,-26.598479778833507,-7.5081837404617495,-10.54061315506606,4,0.087
10.674096714689805,23.042957048167686,-15.508982968310606,1.4334728969454718,-1.7263988295670405,5,0.07
17.353205073430335,28.4615655793948,-25.330366912209872,1.967135052485382,0.6799446562956235,5,0.077
12.186406688915364,19.45625472109593,-9.910467806406588,3.6873470807060382,-0.823827682910669,5,0.064
20.76331686050863,35.630029291751555,-31.072368684283553,1.2070759541045932,-0.08373148498063632,4,0.096
14.86246491191619,20.923263979751045,-19.68856494644081,4.575034000334322,2.6660853931954067,8,0.078
9.99482958017159,16.588635671858327,-13.303738044479372,3.1628569006481957,-0.036507170937024824,6,0.077
12.910574861922695,15.355235726586457,-9.99800917063139,5.253099343986479,0.5309565869837556,6,0.104
21.76796466812624,34.79995972009227,-32.06978943958772,2.180398235592177,1.1797919366949174,6,0.087
21.76796466812624,34.79995972009227,-32.06978943958772,2.180398235592177,1.1797919366949174,6,0.087
9.99482958017159,16.588635671858327,-13.303738044479372,3.1628569006481957,-0.036507170937024824,6,0.077
12.910574861922695,15.355235726586457,-9.99800917063139,5.253099343986479,0.5309565869837556,6,0.104
15.639380726121779,4.572564058868857,-8.970214108236043,10.694789694005774,6.774587433808291,8,0.073
15.523577673444585,30.390505722229353,-21.637925355955463,1.1573129870148404,-2.6090101089183646,7,0.087
13.85772422982727,11.44910057657449,-9.059786967622701,6.628375354090898,2.337547261478717,6,0.071
10.332054861017584,3.588529172805951,-7.152842818568145,7.496876444415539,4.8149432070270315,7,0.358
15.523577673444585,30.390505722229353,-21.637925355955463,1.1573129870148404,-2.6090101089183646,7,0.087
25.121116360904406,41.63402071744528,-36.148017199025226,1.1074579433899507,0.07673281035377721,5,0.102
25.121116360904406,41.63402071744528,-36.148017199025226,1.1074579433899507,0.07673281035377721,5,0.102
21.64366636998022,28.372103953805627,-24.804122927990115,4.241546997067596,2.3798297407878652,6,0.073
21.567786076564836,27.943361642975706,-29.964282487081604,4.239037656262084,3.8764038025908065,6,0.092
16.971664468734396,29.49353123445649,-24.39124241497125,2.037830396392736,0.2409790494575632,7,0.091
25.688760054814225,63.93567271422818,-44.60642795606064,-6.468839642896484,-8.160977406505458,5,0.105
16.971664468734396,29.49353123445649,-24.39124241497125,2.037830396392736,0.2409790494575632,7,0.091
17.627823351381302,29.889098564549435,-22.59979352372275,2.146490814431348,-0.6165131061910549,6,0.091
8.46293969070686,8.993405535851608,-8.439528875861642,5.170265893103755,1.9354021615451151,6,0.098
19.669322800351765,34.98354278781779,-23.249510920407896,1.1822998160300187,-2.6128335187524527,6,0.094
11.33486652137466,19.027623801306888,-10.377511566785108,2.877959137377503,-1.43813099599235,5,0.073
21.507256818391777,44.254862254514606,-32.28992094125507,-1.475214269855896,-3.430906288575808,5,0.086
9.470161262960056,18.45762721866539,-13.472844566914556,2.331790844630714,-0.8530440582062697,5,0.083
8.160186320655981,21.324358951347598,-13.090144057100723,0.8990530532136385,-2.7840638099871122,5,0.094
16.47991471658667,24.965138600760877,-23.126681345988985,3.3063106028555063,1.700676388334022,6,0.086
11.588619137575504,9.01485638698665,-7.029185024944073,6.758730507163852,2.70606053403655,6,0.068
13.367210671708843,15.660548771289932,-14.58885792303083,5.006833528094681,2.285026016796041,5,0.092
10.696413106248405,67.08547052817389,-33.52177375324784,-14.113129401160919,-18.106518506451806,5,0.1119999999999999
8.750140266820205,39.54070521060022,-20.60847404867437,-5.359550624952648,-9.30928249443159,5,0.0819999999999999
11.814426620052382,7.793843850288633,-6.910450709331215,6.928224909112307,3.0199506520807375,6,0.213
11.333164781410565,6.608238130065029,-5.864937136468953,7.1142164758831,3.121492843243422,6,0.214
11.281977651772236,78.02563901772247,-39.76643029645832,-17.27778745662433,-21.186475283631488,6,0.072
15.488285194016742,70.11142927353593,-39.422744807413075,-12.716583325092824,-16.217093301255005,6,0.093
20.24565363233583,95.14323130393561,-55.71054970926223,-19.341845127861202,-21.91551714414583,5,0.076
18.474200801688458,45.172257060236426,-34.59020756884019,-2.7128985248047233,-3.881723797094452,5,0.087
18.80874376768325,36.86742903335613,-27.847757515667478,0.5040513001503784,-1.7260376199967684,7,0.083
23.04938220520213,45.213882532716475,-35.911988361501294,-0.9003407963881225,-2.07908886007304,6,0.0819999999999999
20.24206641011602,57.89909840074457,-38.46426288731115,-6.615296505543338,-8.88747026321617,5,0.09
25.059313846426512,28.07134586377705,-26.50434116171768,5.601479854059001,1.5380933014699893,6,0.071
25.059313846426512,28.07134586377705,-26.50434116171768,5.601479854059001,1.5380933014699893,6,0.071
13.993472459264513,7.166915006443407,-7.190314212851457,8.595131647486104,4.750761475139765,7,0.121
13.473057208759439,5.865683083332909,-7.697088958511677,8.916601580331541,5.075443968129088,5,0.107
14.050021446319256,14.201908312335,-8.346608330604294,6.02640918009546,0.9696649182694217,6,0.0819999999999999
14.350399999634918,27.484909948401445,-20.71906719711806,1.6639731635276118,-0.6201001326826443,5,0.105
15.042856794305838,21.57102361643831,-19.84336791892384,4.20004853093684,2.4647820986432043,7,0.078
14.136843110100774,12.59921269430873,-9.594388605300242,7.125639703749387,3.285065591207114,7,0.128
9.463075750594738,9.266393694520815,-7.902550296712469,6.30111826660581,3.0577834961982937,6,0.052
21.368943089853644,32.24367601296141,-31.20692576202267,2.5778504225922787,2.0927197138570683,5,0.08
15.647991616158233,18.072397161432594,-13.759598965115167,5.265200017448514,2.094887579410827,7,0.0819999999999999
11.378761909580625,8.31635647556184,-6.504131205283935,6.744555889288424,2.727782188173895,6,0.118
11.378761909580625,8.31635647556184,-6.504131205283935,6.744555889288424,2.727782188173895,6,0.118
12.42454629094923,22.784545530183422,-12.167367111380623,2.5365492107726646,-1.8857787850005958,6,0.0819999999999999
14.644983757188335,9.016595934880954,-6.529944799045326,8.629088355009847,4.312216946383208,6,0.093
15.444283097810583,29.45785485283574,-21.1545176693872,1.1091030504933017,-1.3956183197659948,6,0.089
13.632409575062006,14.773053784838208,-13.192727521631584,5.283299022768967,2.418002008582614,6,0.096
10.906688954352752,10.289979907867917,-10.09644537736126,5.520266148348311,2.7255456696125617,5,0.09
23.715264492801005,50.544560608445394,-34.15581720757697,-1.4436887067973467,-4.6958707695791855,5,0.12
20.413803198717087,115.41733289566177,-69.49705370521222,-25.650297543994864,-26.0590909079355,6,0.066
14.113576831728752,16.230633580449734,-18.278523798225137,5.88995792404438,4.503503643049625,6,0.078
24.30149267777372,30.55084857247462,-29.3057712080297,4.862774278755924,3.5935522955605803,5,0.08
14.931579744503747,16.859436621422013,-14.471537325996739,5.7291124377744955,2.6873176047430647,7,0.1159999999999999
15.499341216161156,13.195466621894269,-11.3676733771399,6.9051727673129255,3.289924243303264,7,0.109
14.932108407050826,28.52326351768999,-16.460781007370116,1.4063572801140827,-3.1168658586509905,6,0.088
11.82937191013527,58.833390218842936,-31.590391568744867,-10.633915578598774,-13.898033688154673,5,0.099
17.54330831795785,29.759760409437476,-25.252988415887078,1.846383057047089,0.21111695731120772,6,0.086
12.323310357963534,26.96345782142351,-13.46996225353993,0.7348120783991434,-3.962771913478319,5,0.072
12.716881639479846,9.480158298589608,-6.2505930771332565,6.957833893753784,2.9370652781949573,5,0.071
17.465849912443193,28.52161054461019,-17.28657828641464,2.465749314892821,-2.5403515186794907,7,0.083
17.465849912443193,28.52161054461019,-17.28657828641464,2.465749314892821,-2.5403515186794907,7,0.083
14.622273489484469,13.510201721415667,-12.025300563258137,5.782459843044702,2.613529550016602,5,0.076
10.186557980093676,10.864774768817282,-8.93819317311777,5.897748494126654,2.918027471285397,7,0.074
11.237104293722243,14.530292345100937,-13.003874020133479,3.9697503396731495,1.4443734198802205,6,0.0559999999999999
19.531049402289877,24.86225961302949,-25.50974431955925,4.506620225865129,3.8606337273070217,6,0.067
18.96900098028445,28.668228325983907,-22.872664664931108,3.3336049549605384,0.9171721062493003,6,0.078
10.186557980093676,10.864774768817282,-8.93819317311777,5.897748494126654,2.918027471285397,7,0.074
16.28075984107272,13.465149717488314,-12.159774615988018,7.985334854052335,4.218107785002034,6,0.088
11.905952460263968,15.999469887715755,-13.653069730665283,3.965167195784931,1.3467840704859473,6,0.08
17.416176675335194,32.204901616334624,-27.169064007302353,0.6429503273674495,-0.6953003395243047,5,0.087
17.260561223549338,31.56386474083922,-26.743328323683823,0.8404721280217526,-0.5403422705796772,6,0.088
7.124190154261413,65.00812453282455,-33.77948612031894,-13.627855609171561,-16.375420983179005,8,0.045
19.878057456066195,26.99545748085637,-19.70860610556835,4.044985479717987,0.48380163493883144,6,0.085
10.273249925088534,17.730368690680482,-10.667254042926926,2.794764148645141,-1.1881359295549192,5,0.0819999999999999
14.39071090640236,26.04066919767075,-15.572250948655363,2.99754734262377,-1.6741167750668806,7,0.066
46.32800116967305,64.27017990112292,-71.0807040217544,1.8046619432773674,5.826339035749816,5,0.122
15.366300194557278,33.312790290216576,-20.423646927116447,0.17781359758013737,-3.5209047039404524,6,0.087
11.357667951145277,29.024559349859317,-17.083660411812623,-0.7209546844692247,-4.104915610974302,5,0.064
46.32800116967305,64.27017990112292,-71.0807040217544,1.8046619432773674,5.826339035749816,5,0.122
18.756597310507527,43.10519719901112,-27.351382059680844,-1.7992894841215112,-5.209134126562704,6,0.085
14.172910199809623,28.085473610146508,-16.744725071466778,1.340559473895633,-2.6851847739290875,6,0.085
14.957967305687754,13.362690456784984,-15.510909952158617,6.019268769228903,4.030669355667247,5,0.075
12.462993434472512,17.62485330812435,-12.82377298217421,4.201329769694567,0.7368489262142872,6,0.063
